Experience,Education,Location,Job_Title,Skills,Salary
15,Bachelor,Mumbai,Backend Developer,HTML,1315012
9,Master,Mumbai,Data Scientist,CSS|C++|React|Node.js,1159346
10,Bachelor,Delhi,Web Developer,SQL|C++,1007269
3,PhD,Delhi,Frontend Developer,C++|React,739484
9,PhD,Mumbai,Frontend Developer,Java|CSS|Flask|JavaScript,1164892
2,Bachelor,Pune,Frontend Developer,Python|Django|C++|HTML|CSS,626774
15,Bachelor,Hyderabad,Software Engineer,HTML,1285317
13,PhD,Bangalore,Software Engineer,CSS|Python|Flask|SQL|Django,1417121
0,PhD,Mumbai,DevOps Engineer,HTML|SQL|React,656941
7,PhD,Mumbai,ML Engineer,JavaScript|Python,1100618
2,Bachelor,Mumbai,Frontend Developer,C++|Java|HTML,574288
4,PhD,Chennai,Web Developer,Node.js|C++|CSS|React|SQL,883004
4,PhD,Delhi,Frontend Developer,Java|JavaScript|Django|CSS,841175
1,Bachelor,Pune,Software Engineer,Flask|SQL|Django|HTML|Java,550022
12,PhD,Pune,DevOps Engineer,Flask|HTML|JavaScript|CSS,1402929
5,Bachelor,Chennai,Backend Developer,C++|SQL|Node.js|Java,788090
15,PhD,Delhi,Software Engineer,React|Django,1463783
4,Master,Delhi,Software Engineer,React,688182
15,PhD,Chennai,Backend Developer,JavaScript,1440669
8,Master,Bangalore,Web Developer,JavaScript|Python|SQL,1000940
2,Master,Hyderabad,DevOps Engineer,React,656064
14,Master,Delhi,Web Developer,HTML|Python,1345888
10,PhD,Mumbai,Web Developer,JavaScript,1129119
5,Bachelor,Bangalore,Frontend Developer,SQL|Python,711143
4,Master,Mumbai,Data Scientist,SQL|Java|CSS|Node.js|HTML,896918
14,Bachelor,Pune,ML Engineer,JavaScript|Python|Flask,1383185
5,Master,Hyderabad,Backend Developer,Django|Node.js|C++|Python,874318
7,PhD,Pune,ML Engineer,CSS|Python,1091816
5,PhD,Delhi,DevOps Engineer,SQL|Python|JavaScript|Django|React,1014624
1,Master,Hyderabad,ML Engineer,JavaScript|React|Django|C++|SQL,741855
4,Bachelor,Hyderabad,Data Scientist,Python|Flask,732737
5,PhD,Chennai,DevOps Engineer,Java|CSS|HTML|SQL|React,1015324
7,Bachelor,Delhi,Software Engineer,Python|React|CSS|Django,862494
10,PhD,Delhi,ML Engineer,Java|React|SQL|HTML,1310279
12,Bachelor,Pune,Frontend Developer,CSS|React|Django|Flask,1182572
14,Master,Chennai,Web Developer,C++|HTML,1351970
6,Master,Pune,Frontend Developer,React|Python,859788
6,PhD,Chennai,Backend Developer,JavaScript,920653
12,PhD,Mumbai,Software Engineer,Django|Node.js|Java|Flask|React,1362109
6,Master,Chennai,Software Engineer,React|JavaScript|Django|Python,871558
12,PhD,Hyderabad,Web Developer,Django|SQL|React,1316441
6,Bachelor,Hyderabad,Frontend Developer,React,737488
9,PhD,Delhi,Backend Developer,React|CSS|Python|Flask|JavaScript,1199838
4,PhD,Pune,Data Scientist,SQL|Python|C++|Django,943223
10,Master,Pune,ML Engineer,C++|React,1187688
10,PhD,Mumbai,Backend Developer,C++,1168802
6,Bachelor,Pune,Web Developer,Node.js,753831
7,PhD,Mumbai,Software Engineer,React|Python|Django|Node.js,1036350
11,Master,Bangalore,Data Scientist,Django|SQL|Java,1259945
13,PhD,Mumbai,DevOps Engineer,SQL|CSS|C++,1416523
11,Bachelor,Hyderabad,Backend Developer,Django,1063058
0,Master,Delhi,Frontend Developer,Django,478655
3,PhD,Mumbai,Data Scientist,React|C++|Java|Node.js|Flask,888172
1,Master,Pune,DevOps Engineer,Python|SQL|Node.js|JavaScript|CSS,711145
6,Master,Mumbai,Data Scientist,Flask|JavaScript|Java|Django,984260
8,Bachelor,Mumbai,Web Developer,React,859937
9,PhD,Hyderabad,DevOps Engineer,Python,1148721
13,Master,Delhi,Web Developer,Flask|SQL|JavaScript|C++|Java,1362765
10,Master,Mumbai,Web Developer,C++,1093857
13,Master,Chennai,DevOps Engineer,Flask,1299482
7,Bachelor,Bangalore,Software Engineer,Python|Node.js|CSS|HTML|Flask,875775
8,Master,Bangalore,DevOps Engineer,JavaScript|Flask|Node.js|Python|HTML,1127431
5,PhD,Delhi,Web Developer,Node.js|C++,863964
13,PhD,Mumbai,Web Developer,Node.js|Django|C++|Flask,1385530
7,Bachelor,Delhi,Software Engineer,SQL|Node.js|Django|Python,874891
8,Master,Hyderabad,Software Engineer,Python|HTML|SQL|Java|JavaScript,1045823
10,Bachelor,Hyderabad,Web Developer,Node.js,977502
15,Bachelor,Bangalore,DevOps Engineer,JavaScript,1355807
5,PhD,Pune,Frontend Developer,SQL|Node.js|HTML|React|CSS,956891
4,PhD,Bangalore,Software Engineer,JavaScript|HTML|React|Flask|C++,879384
8,PhD,Chennai,Web Developer,React,1017307
11,PhD,Pune,Software Engineer,Node.js|JavaScript|CSS,1225633
15,PhD,Mumbai,Data Scientist,C++|JavaScript|SQL|Django,1580800
4,Master,Delhi,Data Scientist,HTML|JavaScript|Node.js,844341
13,PhD,Pune,DevOps Engineer,C++,1368600
9,Master,Mumbai,Web Developer,Node.js|JavaScript|React,1076125
11,Bachelor,Chennai,Backend Developer,C++|JavaScript|Java,1129422
8,Bachelor,Hyderabad,DevOps Engineer,Java|CSS|SQL|Python|React,1027385
1,PhD,Delhi,Frontend Developer,SQL|Flask|C++|Node.js,694909
4,Master,Delhi,DevOps Engineer,HTML|Flask|Django,822152
7,Bachelor,Hyderabad,ML Engineer,Django|React,948330
10,PhD,Chennai,Backend Developer,Python|React|Node.js,1191045
3,Master,Delhi,Data Scientist,Python,738250
2,Master,Hyderabad,DevOps Engineer,Python|Java|React|HTML|Django,740720
12,Master,Hyderabad,ML Engineer,C++|Node.js|Java,1350861
12,Master,Pune,Backend Developer,Flask|JavaScript|Java,1259334
13,Bachelor,Hyderabad,Data Scientist,Flask|Django|Python,1291204
1,PhD,Chennai,Frontend Developer,C++|Node.js,649733
7,Master,Hyderabad,Software Engineer,C++|HTML|Node.js,928395
1,PhD,Hyderabad,Frontend Developer,C++|Node.js|Java|Python|CSS,696313
8,Bachelor,Chennai,Frontend Developer,HTML,873161
5,Master,Hyderabad,Software Engineer,HTML,773100
14,Master,Delhi,ML Engineer,Django|Python|React|SQL,1484034
1,Master,Pune,Software Engineer,Java|React,547148
4,Bachelor,Mumbai,Frontend Developer,C++|SQL|Java,691094
10,Master,Delhi,DevOps Engineer,JavaScript|Flask,1156449
3,Master,Pune,Backend Developer,SQL|Django|Node.js|C++,735096
4,Master,Bangalore,DevOps Engineer,Django,758920
10,Master,Hyderabad,Data Scientist,React|Flask|Java,1205983
10,Master,Delhi,Web Developer,Django|C++,1090925
10,PhD,Bangalore,Frontend Developer,Django|JavaScript|Flask|React,1236171
5,PhD,Bangalore,Data Scientist,HTML|Flask|CSS|C++|Node.js,1006632
2,PhD,Pune,Software Engineer,Flask,632770
12,Master,Mumbai,ML Engineer,HTML,1276845
0,PhD,Hyderabad,Web Developer,HTML|C++|Django|Flask,616158
9,Master,Delhi,ML Engineer,Python|Java|React|JavaScript|CSS,1224241
2,Bachelor,Chennai,ML Engineer,SQL|Java|React,659170
3,PhD,Hyderabad,Frontend Developer,Java,731337
15,Bachelor,Delhi,Data Scientist,Java|Python|Node.js|React|SQL,1459838
15,Bachelor,Pune,ML Engineer,Python,1385224
14,Bachelor,Mumbai,Data Scientist,CSS|Node.js,1357296
2,PhD,Delhi,Data Scientist,JavaScript|SQL,769309
10,Master,Hyderabad,Data Scientist,Java|Node.js|HTML|CSS|C++,1257132
10,Bachelor,Hyderabad,Data Scientist,Python|React,1090533
13,Master,Bangalore,Data Scientist,HTML|C++|Flask|Django|Node.js,1439531
14,Bachelor,Delhi,Software Engineer,HTML|SQL|C++|CSS|Node.js,1305600
8,Master,Delhi,Web Developer,SQL|React|Node.js|Django,1045759
5,Master,Delhi,DevOps Engineer,Java|HTML,847774
4,Master,Hyderabad,Data Scientist,React,778943
3,Master,Pune,Backend Developer,Django|Flask|Java,726631
15,PhD,Bangalore,Software Engineer,Flask,1409380
14,PhD,Delhi,ML Engineer,C++,1479852
8,Bachelor,Mumbai,Backend Developer,C++|Java|SQL|HTML,962059
14,Bachelor,Chennai,Frontend Developer,Node.js|HTML|CSS|Flask|Java,1320254
3,PhD,Pune,ML Engineer,SQL|Django,848166
10,PhD,Chennai,Data Scientist,Java|HTML|React|Django,1292964
3,PhD,Chennai,Backend Developer,CSS|HTML|Node.js,767389
6,PhD,Delhi,Frontend Developer,Python|React|CSS|Node.js|Java,1023860
4,Master,Chennai,Frontend Developer,Python|React|HTML|JavaScript,771329
0,PhD,Delhi,DevOps Engineer,SQL|HTML|Flask|C++|Java,696048
2,Master,Pune,Backend Developer,C++,603360
12,Master,Pune,Data Scientist,C++|Java|React|JavaScript,1333320
5,Master,Delhi,Backend Developer,Node.js|Java|SQL|Django,866197
6,Master,Chennai,Backend Developer,Django|Node.js,878062
12,Bachelor,Hyderabad,Data Scientist,Python,1187159
13,Master,Delhi,ML Engineer,C++|JavaScript|Node.js,1405030
5,PhD,Delhi,Data Scientist,SQL,917074
7,Bachelor,Delhi,Frontend Developer,HTML|CSS|Java|React|Node.js,930510
2,Master,Pune,DevOps Engineer,Node.js|JavaScript|C++,696504
9,Master,Pune,Frontend Developer,React|HTML,1023144
10,Master,Delhi,Data Scientist,C++|CSS|Java,1213262
3,Bachelor,Bangalore,Software Engineer,HTML|JavaScript|SQL|React|Node.js,646503
13,Bachelor,Delhi,Backend Developer,Java|HTML|Node.js,1242997
3,Master,Delhi,ML Engineer,Node.js|C++,765043
3,Bachelor,Hyderabad,Backend Developer,Python|React|SQL,654884
6,Master,Delhi,Web Developer,C++,824230
9,Master,Hyderabad,ML Engineer,Django|SQL,1139781
14,Master,Delhi,Web Developer,C++|JavaScript|SQL|Java|Django,1434915
2,Master,Pune,Frontend Developer,CSS|JavaScript,603001
9,Bachelor,Mumbai,ML Engineer,Python|HTML,1056343
11,Master,Chennai,Frontend Developer,Flask|HTML,1150691
11,Bachelor,Chennai,DevOps Engineer,Python|React|C++|SQL|Node.js,1234520
2,PhD,Pune,Web Developer,Node.js|Java,709087
1,Bachelor,Bangalore,Web Developer,HTML|Flask|Python,499444
12,Bachelor,Hyderabad,ML Engineer,CSS|React|C++,1256438
9,Master,Bangalore,ML Engineer,Django|React|CSS,1180633
3,Bachelor,Bangalore,Data Scientist,SQL|Java|Flask|HTML|React,760076
9,PhD,Pune,ML Engineer,Django|Node.js|Java,1225965
2,Master,Delhi,DevOps Engineer,C++|SQL|JavaScript,708288
12,PhD,Bangalore,Frontend Developer,JavaScript,1283589
14,Master,Chennai,Frontend Developer,Django|SQL,1355465
0,PhD,Hyderabad,Backend Developer,CSS,568032
2,PhD,Delhi,Frontend Developer,React,656850
14,Master,Chennai,Software Engineer,React|HTML,1302414
9,Master,Pune,Software Engineer,SQL|CSS|Django|Node.js|Flask,1076743
12,Master,Delhi,ML Engineer,Flask|Java|Django,1326355
10,Master,Delhi,DevOps Engineer,JavaScript|Python,1163601
5,Bachelor,Chennai,Data Scientist,Java,793641
12,Bachelor,Delhi,ML Engineer,Django|CSS,1257997
7,PhD,Bangalore,Frontend Developer,HTML|C++|React|Django|Node.js,1068849
4,Master,Bangalore,Backend Developer,Node.js,722201
7,Bachelor,Delhi,Data Scientist,HTML|CSS|Flask,928909
15,Bachelor,Mumbai,Backend Developer,Node.js|JavaScript|Python|SQL|HTML,1424263
4,Master,Mumbai,Web Developer,Flask|SQL|React,772350
14,Master,Hyderabad,Software Engineer,Node.js|React|SQL|HTML,1389437
12,Master,Delhi,ML Engineer,Django|Java|Flask|SQL,1351262
14,PhD,Bangalore,Frontend Developer,React|JavaScript|C++|HTML,1453397
0,PhD,Mumbai,Software Engineer,SQL|Java|Python|Django|React,609044
15,Master,Delhi,ML Engineer,React,1479392
9,Master,Bangalore,Software Engineer,SQL|Flask|CSS,1061285
7,Bachelor,Bangalore,ML Engineer,Django|HTML|C++|Python,980031
6,Bachelor,Bangalore,ML Engineer,Flask,854047
14,PhD,Mumbai,DevOps Engineer,JavaScript|Flask|Django,1481408
0,Master,Chennai,Frontend Developer,HTML|React|JavaScript|Node.js|Django,556592
14,PhD,Pune,Data Scientist,Django|SQL,1475549
5,Bachelor,Pune,DevOps Engineer,C++|React,792358
3,PhD,Hyderabad,DevOps Engineer,Django|C++|SQL,838968
13,PhD,Bangalore,Software Engineer,SQL|HTML|Flask|JavaScript|C++,1420401
11,Master,Hyderabad,DevOps Engineer,CSS,1183830
9,Bachelor,Bangalore,ML Engineer,React|HTML|Node.js|Python|JavaScript,1121134
5,Bachelor,Mumbai,Software Engineer,HTML|CSS|Python|Flask,749930
3,Master,Mumbai,DevOps Engineer,Node.js|C++|HTML|JavaScript,782214
7,Master,Hyderabad,ML Engineer,CSS,975963
10,Bachelor,Pune,Software Engineer,SQL|Flask,990872
11,Bachelor,Mumbai,ML Engineer,C++|Python|SQL,1202280
4,Master,Bangalore,Web Developer,HTML|Flask,723016
8,Bachelor,Pune,Data Scientist,C++|SQL|JavaScript|CSS|Django,1051745
3,PhD,Pune,Backend Developer,Django|Flask|Python,799528
11,Bachelor,Hyderabad,Frontend Developer,CSS|Django|Node.js|SQL|Python,1160694
11,PhD,Chennai,DevOps Engineer,HTML|JavaScript|Flask|C++|Node.js,1367008
12,Master,Hyderabad,Backend Developer,SQL|React|Node.js|Django|Flask,1292898
6,Master,Hyderabad,Software Engineer,Flask|Node.js|Django|JavaScript,892209
4,Master,Hyderabad,DevOps Engineer,Python|React|Node.js|CSS|Java,890909
0,Master,Mumbai,DevOps Engineer,CSS|HTML|Flask,572446
2,Bachelor,Chennai,Software Engineer,Node.js,488640
1,PhD,Bangalore,DevOps Engineer,SQL|C++,705931
10,PhD,Pune,Web Developer,HTML|Flask|Python,1195766
1,PhD,Mumbai,Backend Developer,Python|React,636967
3,PhD,Bangalore,Backend Developer,React,740380
9,PhD,Mumbai,Data Scientist,CSS|Django|C++,1209912
0,Master,Hyderabad,ML Engineer,React|C++,598631
7,Master,Chennai,Backend Developer,Node.js|C++|CSS|JavaScript,961116
6,PhD,Bangalore,Frontend Developer,Django|SQL|Java|C++,962612
9,Bachelor,Pune,DevOps Engineer,Flask|HTML|JavaScript,1046640
9,Master,Hyderabad,Web Developer,SQL,1009059
3,PhD,Delhi,Data Scientist,React|Python|HTML|Node.js|C++,907096
3,PhD,Delhi,DevOps Engineer,Flask,788602
3,Bachelor,Hyderabad,DevOps Engineer,React|SQL|CSS|Node.js,694583
4,PhD,Mumbai,Software Engineer,JavaScript|Node.js|Flask|C++,821249
10,Bachelor,Pune,Web Developer,CSS,983778
14,Master,Hyderabad,Software Engineer,JavaScript|SQL,1319713
15,Master,Pune,Data Scientist,Python|React|Django|CSS,1529184
15,Bachelor,Chennai,Data Scientist,Django|Flask,1392468
0,Bachelor,Pune,Data Scientist,JavaScript|HTML|Python|SQL|Flask,573430
3,Master,Bangalore,Backend Developer,CSS|Node.js|Python,715491
7,PhD,Mumbai,DevOps Engineer,HTML|Java|React,1060530
0,Bachelor,Pune,Software Engineer,HTML,380413
3,Master,Bangalore,Backend Developer,Node.js,666781
14,PhD,Pune,Backend Developer,Java|Django,1409160
5,PhD,Chennai,ML Engineer,JavaScript|CSS,981890
8,Master,Pune,Software Engineer,Node.js|Java|SQL,965786
10,PhD,Pune,Software Engineer,SQL|CSS|Flask,1172534
12,Master,Pune,Data Scientist,HTML|Python,1280822
11,Bachelor,Delhi,ML Engineer,Python|Node.js|C++,1196877
11,PhD,Mumbai,DevOps Engineer,Python|Flask|Django,1334073
8,Master,Mumbai,Frontend Developer,JavaScript,957305
7,Master,Bangalore,Software Engineer,Flask|HTML|Java|Python|C++,956785
13,Bachelor,Bangalore,Web Developer,Java|Python,1211438
5,Master,Mumbai,Software Engineer,SQL|Django|CSS|HTML|Flask,864110
8,Master,Hyderabad,Software Engineer,Java|HTML|JavaScript,978730
10,Master,Mumbai,Data Scientist,Java|HTML|Node.js|C++,1243950
0,PhD,Chennai,ML Engineer,Flask|React|C++|Node.js,739043
2,Bachelor,Hyderabad,ML Engineer,Django|Node.js|Python,668834
15,Master,Delhi,Web Developer,Python|Flask|CSS|Java,1444683
8,Master,Mumbai,Backend Developer,C++|Node.js|HTML,1000907
8,Bachelor,Hyderabad,Backend Developer,CSS|Java|Node.js,926056
12,PhD,Chennai,Web Developer,C++|JavaScript|Python|Django,1329061
0,Bachelor,Delhi,DevOps Engineer,Python|Node.js,487101
11,Bachelor,Delhi,ML Engineer,Python,1166572
10,Master,Hyderabad,ML Engineer,Flask|Python|CSS,1240003
0,PhD,Chennai,ML Engineer,JavaScript,659280
12,PhD,Bangalore,Data Scientist,SQL|React|Python|JavaScript|Flask,1444068
13,Master,Mumbai,Data Scientist,Node.js|JavaScript,1368901
14,Master,Bangalore,DevOps Engineer,JavaScript,1383202
7,Master,Delhi,Software Engineer,Node.js|Django|C++|Flask|Python,991313
5,Bachelor,Delhi,DevOps Engineer,HTML|Flask|Node.js|Django,819202
1,PhD,Hyderabad,Web Developer,React|SQL|Flask|Java,687914
7,Master,Delhi,Frontend Developer,Flask|HTML|Java,940786
15,Bachelor,Chennai,Data Scientist,HTML|Node.js|JavaScript|Django,1430136
3,PhD,Pune,Data Scientist,CSS|Node.js|React|C++,867819
1,Master,Delhi,Data Scientist,Java|HTML,629821
15,PhD,Pune,DevOps Engineer,Django|Java|JavaScript,1568876
6,Master,Hyderabad,Software Engineer,React|C++|Flask|Node.js|SQL,934396
9,PhD,Pune,ML Engineer,JavaScript,1183146
3,PhD,Pune,ML Engineer,Node.js|CSS,830115
3,Bachelor,Delhi,ML Engineer,Python|SQL|Flask|Java|JavaScript,762571
4,Master,Chennai,DevOps Engineer,Java|Django|React,843630
13,Master,Hyderabad,DevOps Engineer,C++|Django|JavaScript,1376776
8,PhD,Delhi,Data Scientist,SQL,1087979
15,Bachelor,Mumbai,ML Engineer,C++|Node.js|React|CSS|Flask,1490981
7,PhD,Delhi,DevOps Engineer,Java|HTML|C++|Flask,1084773
2,Bachelor,Hyderabad,Software Engineer,HTML|Flask,534526
6,PhD,Chennai,Software Engineer,JavaScript|SQL|HTML|Node.js|Flask,988892
8,Master,Hyderabad,Web Developer,SQL,960743
15,PhD,Bangalore,Frontend Developer,HTML|CSS,1478840
9,Master,Pune,Web Developer,React|CSS,1057846
0,PhD,Mumbai,Software Engineer,Python|JavaScript|HTML,591771
15,PhD,Delhi,Software Engineer,CSS|Flask|React|Node.js|JavaScript,1509465
14,Bachelor,Chennai,Web Developer,Python|HTML|Flask,1270846
5,Bachelor,Delhi,Backend Developer,Node.js|JavaScript|HTML|C++,797268
0,Master,Bangalore,Data Scientist,Flask|JavaScript,582239
5,Bachelor,Mumbai,Frontend Developer,SQL|C++|Java,761223
4,PhD,Bangalore,Frontend Developer,Django,778854
12,Bachelor,Pune,Data Scientist,Python,1178098
15,Bachelor,Bangalore,ML Engineer,Node.js|React|HTML,1448863
8,PhD,Delhi,Software Engineer,Java|Node.js|Python|Django|C++,1089844
9,Master,Delhi,ML Engineer,Python|Node.js|Django|Java,1201802
11,PhD,Chennai,Data Scientist,Flask|JavaScript|Python|HTML|React,1382123
11,Bachelor,Chennai,Data Scientist,HTML|SQL|C++|CSS|React,1228092
8,Master,Mumbai,Backend Developer,Python|Java|CSS,1027585
5,Master,Chennai,Software Engineer,CSS|Django|JavaScript|Node.js|HTML,842596
3,Bachelor,Pune,ML Engineer,React|SQL|Flask,706969
4,Bachelor,Chennai,Web Developer,HTML|JavaScript|Node.js|Python,706865
7,PhD,Delhi,Backend Developer,HTML|Flask|C++,1016234
8,Master,Bangalore,Software Engineer,SQL,931973
14,Bachelor,Pune,Frontend Developer,Flask|JavaScript,1258341
15,Bachelor,Delhi,Backend Developer,SQL|HTML|Java|Python|Node.js,1420627
3,PhD,Chennai,Backend Developer,CSS|C++,752015
8,Bachelor,Chennai,Data Scientist,Flask,940068
9,Bachelor,Mumbai,DevOps Engineer,Node.js|C++,1021197
4,Bachelor,Bangalore,Data Scientist,Java|HTML,754673
9,Master,Mumbai,DevOps Engineer,C++|JavaScript|HTML,1125079
6,Master,Bangalore,Backend Developer,C++|React|Node.js|Flask,920585
2,PhD,Chennai,Backend Developer,Node.js|HTML|React,716616
9,PhD,Hyderabad,Frontend Developer,CSS|Node.js|React|Django|Flask,1186517
4,Master,Pune,Web Developer,Node.js,696612
0,Master,Chennai,ML Engineer,Java,577100
0,PhD,Delhi,Frontend Developer,Python|Java|C++|Node.js,630969
1,Bachelor,Hyderabad,ML Engineer,Django|Java|C++,593723
4,Bachelor,Pune,Backend Developer,Node.js,648611
7,Bachelor,Bangalore,Web Developer,C++|React|Python,863822
8,Master,Mumbai,Software Engineer,CSS|JavaScript|React|SQL|Django,1038336
13,Bachelor,Delhi,Data Scientist,Java|Flask|Node.js,1305765
15,PhD,Chennai,DevOps Engineer,SQL|CSS|React|Flask,1569929
6,Master,Pune,ML Engineer,React|Node.js|Java|Python|C++,1032089
10,PhD,Pune,Web Developer,Node.js,1133831
5,PhD,Chennai,Software Engineer,HTML,813999
4,Bachelor,Chennai,Frontend Developer,CSS|Java|Flask|Python,724156
11,Bachelor,Mumbai,DevOps Engineer,SQL,1120446
3,Bachelor,Chennai,Web Developer,C++|React,591556
8,PhD,Hyderabad,Software Engineer,Java|React|HTML|JavaScript,1067508
9,Master,Chennai,Data Scientist,JavaScript|React|Java|HTML,1166140
11,PhD,Chennai,Web Developer,JavaScript,1209058
3,Bachelor,Delhi,Backend Developer,React|CSS,592261
2,Master,Mumbai,Backend Developer,C++|Java|JavaScript,639150
2,Bachelor,Bangalore,ML Engineer,React|Django|CSS|Java|Python,716078
2,PhD,Mumbai,Frontend Developer,HTML|Python,705385
14,PhD,Chennai,Data Scientist,Python,1475275
14,Master,Bangalore,DevOps Engineer,Java|Python|React|Flask,1466742
8,Bachelor,Hyderabad,Software Engineer,SQL|React|Django|Python|Java,956975
7,PhD,Bangalore,Data Scientist,SQL|Python|React|C++,1119240
3,PhD,Mumbai,ML Engineer,SQL|Django|HTML|Flask,902615
3,PhD,Mumbai,Data Scientist,CSS|Node.js|C++|Java|HTML,913161
11,Bachelor,Mumbai,Software Engineer,C++|Flask|Java|Node.js,1096847
3,PhD,Chennai,DevOps Engineer,CSS|Node.js|Flask,853170
10,Master,Mumbai,Backend Developer,Node.js|CSS|React|Python,1146448
9,Master,Delhi,DevOps Engineer,HTML|CSS|JavaScript|Python|Node.js,1180860
5,Master,Delhi,DevOps Engineer,React|Python|Node.js|SQL|JavaScript,934856
9,Master,Chennai,DevOps Engineer,JavaScript|Django|Flask|React,1150121
9,Master,Delhi,Software Engineer,HTML|CSS|Java|Python,1063171
5,PhD,Mumbai,Backend Developer,React|HTML|Django|SQL,924201
9,PhD,Delhi,ML Engineer,HTML|JavaScript|CSS|React|Flask,1288553
15,PhD,Mumbai,Software Engineer,SQL|Java|C++,1491368
13,Master,Bangalore,Data Scientist,HTML,1340723
0,Master,Pune,Web Developer,Flask|JavaScript|HTML|C++|SQL,567203
15,Bachelor,Hyderabad,Web Developer,React|Node.js|Django|SQL,1357211
11,Master,Delhi,DevOps Engineer,JavaScript|Java|SQL,1250980
13,PhD,Delhi,Data Scientist,Node.js,1399062
10,PhD,Mumbai,Web Developer,C++|Django|CSS,1185239
2,Bachelor,Chennai,ML Engineer,Flask|SQL,626088
8,Master,Pune,Software Engineer,JavaScript,940685
11,PhD,Hyderabad,Web Developer,C++|Django|HTML|Java|JavaScript,1302843
7,PhD,Mumbai,Data Scientist,Flask,1060173
12,Bachelor,Chennai,Frontend Developer,JavaScript|CSS|Python|SQL|React,1230186
9,Bachelor,Pune,ML Engineer,CSS|Django,1050347
0,PhD,Pune,Backend Developer,Node.js|CSS|SQL,589576
0,Master,Hyderabad,Data Scientist,Django|React,565967
5,PhD,Bangalore,Backend Developer,SQL|Python|HTML,900169
11,Master,Delhi,Software Engineer,SQL|HTML|JavaScript|Flask,1193603
6,Bachelor,Pune,Web Developer,Django,759310
2,Bachelor,Chennai,Backend Developer,SQL|Java|React,587862
12,Master,Delhi,DevOps Engineer,Django|C++|Flask,1313416
10,Bachelor,Mumbai,Web Developer,SQL|JavaScript|Java|Django,1066580
3,Master,Pune,DevOps Engineer,HTML|C++|Java|Python|Django,829574
0,Master,Bangalore,Software Engineer,C++,449410
14,Bachelor,Hyderabad,DevOps Engineer,Django|Node.js|Java|Python,1381015
3,Bachelor,Pune,Data Scientist,Python|Django|JavaScript,687714
9,Master,Delhi,Web Developer,CSS|Flask,1055471
7,Master,Chennai,Frontend Developer,C++|Python|Flask,955243
0,Bachelor,Pune,ML Engineer,CSS|SQL|Java|Node.js,567698
5,Bachelor,Hyderabad,Software Engineer,SQL|HTML|Flask,744181
2,PhD,Hyderabad,Software Engineer,CSS|JavaScript,682526
12,Bachelor,Bangalore,Software Engineer,C++,1099436
15,Bachelor,Pune,Frontend Developer,CSS|Node.js|HTML,1339133
13,Master,Pune,Web Developer,Node.js|Flask|SQL|Django,1320792
1,Bachelor,Hyderabad,Software Engineer,Java|HTML|C++,490512
2,Master,Delhi,Data Scientist,Node.js|Flask|React,733177
14,PhD,Bangalore,DevOps Engineer,C++|SQL|CSS|JavaScript,1538355
1,Bachelor,Pune,ML Engineer,Flask|Python,581356
4,Master,Chennai,Web Developer,C++|Python|JavaScript,771572
10,Bachelor,Pune,Software Engineer,JavaScript|Node.js|HTML|React|C++,1080310
5,Master,Chennai,Web Developer,JavaScript|CSS,783948
13,Bachelor,Chennai,Data Scientist,Node.js|Django|JavaScript,1299675
8,Master,Bangalore,Frontend Developer,HTML,962480
13,Master,Bangalore,ML Engineer,Python|CSS|Node.js,1387708
9,Bachelor,Bangalore,DevOps Engineer,SQL|CSS,1013414
3,Master,Pune,Backend Developer,SQL|JavaScript|Python|HTML,729889
0,PhD,Bangalore,Web Developer,Node.js|Java|CSS|Python,626147
13,Bachelor,Mumbai,Data Scientist,React|Node.js|C++,1286304
4,Master,Bangalore,Data Scientist,Java|Django|HTML,847007
11,Master,Mumbai,ML Engineer,Flask|Django|SQL|Java,1298373
15,Bachelor,Hyderabad,Data Scientist,Flask|Node.js|Python|JavaScript,1433837
2,PhD,Mumbai,Web Developer,Flask|C++|Java,711594
2,Master,Hyderabad,DevOps Engineer,Django,673175
15,PhD,Delhi,Web Developer,CSS,1445858
3,Bachelor,Chennai,Web Developer,SQL|Django,600642
2,PhD,Hyderabad,DevOps Engineer,HTML|SQL|Django|JavaScript,784123
3,Master,Delhi,Web Developer,React|HTML|Django,693669
12,Master,Mumbai,Data Scientist,JavaScript,1278268
7,Bachelor,Delhi,Backend Developer,JavaScript|Django|Node.js|HTML,911746
8,Bachelor,Hyderabad,ML Engineer,Django|Node.js|SQL|React,1031958
15,Master,Pune,ML Engineer,Python|Java|CSS|C++,1562795
8,Bachelor,Pune,ML Engineer,Java|Node.js,990771
3,Bachelor,Delhi,Frontend Developer,SQL|Java|Flask,639285
4,PhD,Bangalore,ML Engineer,JavaScript|Node.js|Java,917135
8,Bachelor,Mumbai,Web Developer,Django|Node.js,914165
3,PhD,Bangalore,Web Developer,SQL|Java|Flask,782568
0,PhD,Delhi,Backend Developer,Node.js|CSS|JavaScript,621455
0,PhD,Delhi,Web Developer,React|Django|C++|SQL|Python,649864
14,PhD,Chennai,Software Engineer,React|JavaScript|Node.js|Java|Python,1462842
4,Bachelor,Pune,Data Scientist,Django|Node.js|HTML|SQL,781998
2,PhD,Bangalore,Web Developer,HTML|Django|Node.js|Flask,751796
11,Master,Pune,Web Developer,Django,1121325
13,Bachelor,Pune,Frontend Developer,Django|C++|CSS|JavaScript|Node.js,1287599
